Chaser,Maleh
שֶׁיֵדַע,שידע
אָהֳלֶךָ,אהלך
וּפָקַדְתָּ,ופקדת
חֻפּוֹת,חופות
אַחָיוֹת,אחיות
וּרְאָיָה,וראיה
מִיַעֲקֹב,מיעקב
שְׁבֻעַ,שבוע
קמו,קמו
מנהגי,מנהגי
חתן,חתן
וכלה,וכלה
שֶהֶחָתָן,שהחתן
וְהַכַּלָה,והכלה
מוֹחְלִין,מוחלין
עֲוֹנוֹתֵיהֶם,עוונותיהם
תַּעֲנִיּוּת,תעניות
נִתְאַחֲרָה,נתאחרה
הַמְשַׁכֵּר,המשכר
בַּחֲנֻכָה,בחנוכה
וּבְשׁוּשַׁן,ובשושן
"בְּלַ""ג","בל""ג"
לְשָׁבוּעוֹת,לשבועות
הַכּפּוּרִים,הכיפורים
לִרְדֹּף,לרדוף
מוֹתְרוֹת,מותרות
וּמִשְׁתֶּה,ומשתה
שֶׁיִזָּהֲרוּ,שיזהרו
מִמַּשְׁקֶה,ממשקה
דְּחָיְשֵׁינָן,דחיישינן
שֶמָּא,שמא
יִשְׁתַּכְּרוּ,ישתכרו
מְיֹֻשֶּבֶת,מיושבת
וְהַכַּלָּה,והכלה
וִיפַשְׁפְּשׁוּ,ויפשפשו
בְּמַעֲשֵׂיהֶם,במעשיהם
הִוָּלְדָם,הוולדם
וְיִתְוַדּוּ,ויתוודו
וִיבַקְשׁוּ,ויבקשו
וְכַפָּרָה,וכפרה
וְעוֹזְבִים,ועוזבים
וְיִתְחָרְטוּ,ויתחרטו
חֲרָטָה,חרטה
גְמוּרָה,גמורה
בְּשִׁבְרוֹן,בשברון
הַסְכָּמָה,הסכמה
חֲזָקָה,חזקה
מֵהַיוֹם,מהיום
וָהָלְאָה,והלאה
וּבְתָמִים,ובתמים
וְלִהְיוֹתָם,ולהיותם
קְדוֹשִים,קדושים
וּטְהוֹרִים,וטהורים
יַשְׁרֶה,ישרה
שֶאָמְרוּ,שאמרו
קמז,קמז
החופה,החופה
זַרְעֲךָ,זרעך
בְּמִלּוּי,במילוי
שֶׁתִּטְהָר,שתטהר
לְהֶחָתָן,להחתן
בְּנִשּׂוּאֵי,בנישואי
בְתוּלָה,בתולה
שֶחֲֹשוּבֵי,שחשובי
אֲחוֹתֵנוּ,אחותנו
אַתְּ,את
הֲיִי,היי
לְאַלְפֵי,לאלפי
רְבָבָה,רבבה
יְרִיעָה,יריעה
כְּלוּנְסָאוֹת,כלונסאות
וּמְקַדְּשָׁהּ,ומקדשה
אֵרוּסִין,אירוסין
וְנִשּׂוּאִין,ונישואין
הַיִחוּד,היחוד
שֶׁיִתְבָּאֵר,שיתבאר
הַשּׁוֹשְׁבִינִים,השושבינים
מַלְבִּישִׁים,מלבישים
בְּקִיטְל,בקיטל
שֶׁהָאָבוֹת,שהאבות
וְהַקְּרוֹבִים,והקרובים
הַכַּלָה,הכלה
שֶׁזִּוּוּגָם,שזיווגם
מוֹלִיכִין,מוליכין
שֶׁפּוֹרְסִין,שפורסין
כְּלוֹנְסָאוֹת,כלונסאות
חֻפָּה,חופה
וְהַשּׁוֹשְׁבִינוֹת,והשושבינות
וְהַֹשּׁוֹשְׁבִינִים,והשושבינים
וַאֲנָֹשִים,ואנשים
חֲֹשוּבִים,חשובים
לִקְרָאתָהּ,לקראתה
וּכְשֶׁמִּתְקָרְבִים,וכשמתקרבים
אֵלֶיהָ,אליה
חוֹזְרִים,חוזרים
לַאֲחוֹרֵיהֶם,לאחוריהם
וְהַֹשּׁוֹשְׁבִינוֹת,והשושבינות
קמח,קמח
יחוד,יחוד
שאחר,שאחר
הקידושין,הקידושין
שֶּׁאַחַר,שאחר
הַקִּדּוּשִין,הקידושין
לִמְנֹעַ,למנוע
הַקּוֹנָה,הקונה
וְעוֹשָׂה,ועושה
בִּבְתוּלָה,בבתולה
לַבִּיאָה,לביאה
בְנֵי,בני
לְהִתְיַחֵד,להתייחד
בִּיאָה,ביאה
רִאֹשוֹנָה,ראשונה
בְּאַלְמָנָה,באלמנה
טְהוֹרָה,טהורה
הַנִּשׂוּאִין,הנשואין
בִּאָה,ביאה
בּשַּׁבָּת,בשבת
דְּהַבִּיאָה,דהביאה
קמט,קמט
בנישואין,בנישואין
ומצות,ומצות
שמחת,שמחת
"וָא""ו","וא""ו"
בְּחֶדֶּר,בחדר
שֶהַשִּׂמְחָה,שהשמחה
בִּמְעוֹנוֹ,במעונו
כְּשֶיֵצֶר,כשיצר
שֶנָּשָׂא,שנשא
אֲכָלוּהָ,אכלוה
כְּפָנִים,כפנים
סוֹעֲדִים,סועדים
מֵרֵעוּת,מריעות
שָׂשׂוֹן,ששון
בִּשְׁלֹשָה,בשלושה
סוֹעֵד,סועד
שֶנִּמְשְׁכָה,שנמשכה
הַסְּעוּדוֹת,הסעודות
מְיַחֲדִין,מייחדין
וְלִשְׂמֹחַ,ולשמוח
דִדְהוּ,דידהו
שֶׁנֶּחְלְקוּ,שנחלקו
לַחֲבוּרוֹת,לחבורות
לְבָתִּים,לבתים
שֶׁהֶחָתָן,שהחתן
וַחֲבוּרָה,וחבורה
מִסְּעוּדָה,מסעודה
שֶהִתְקִינוּ,שהתקינו
הַשַׁמָּשִׁים,השמשים
נִשּוּאִין,נישואין
גְּרוֹּשָתוֹ,גרושתו
וּבַסְּעוּדָה,ובסעודה
וּמִכָּאן,ומכאן
וְאֵילַךְ,ואילך
לְשַׂמֵחַ,לשמח
וְלִרְקֹד,ולרקד
וַחֲסוּדָה,וחסודה
מִלָּשׁוֹן,מלשון
וַתִּשָּא,ותשא
וָחֶסֶד,וחסד
שֶׁרַבִּי,שרבי
מְרַקֵּד,מרקד
בַּכַּלָה,בכלה
בַּתַּכְשִׁיטִין,בתכשיטין
שֶעָלֶיהָ,שעליה
וּבִפְרִיעַת,ובפריעת
עוֹשִֹין,עושין
וּמַזְמִינִים,ומזמינים
אֲנָֹשִים,אנשים
עִמָהּ,עמה
שִבְעָה,שבעה
בַּשּוּק,בשוק
ושׁוֹתֶה,ושותה
בָחוּר,בחור
מוֹחֶלֶת,מוחלת
בַשּוּק,בשוק
וְהַנּוֹשֵׂא,והנושא
בְעוּלָה,בעולה
שְלשָׁה,שלושה
לִשְׂמוֹחַ,לשמוח
שִׂמְחָתָהּ,שמחתה
תְמִימָה,תמימה
בַצָבָא,בצבא
וְשִׂמַּח,ושמח
קנ,קנ
צניעות,צניעות
וּבְמַחֲשָׁבָה,ובמחשבה
וּבְדַעַת,ובדעת
נְכוֹנָה,נכונה
יְנַבֵּל,ינבל
הֲבַאי,הבאי
שִׂיחָה,שיחה
מַגִּידִין,מגידין
בְכַעַס,בכעס
שֶאָסוּר,שאסור
לְרַצּוֹתָה,לרצותה
שֶתִּתְפַּיֵס,שתתפייס
וִישַׁמֵּשׁ,וישמש
בְּהַצְנֵעַ,בהצנע
לְמַטָה,למטה
עַזוּת,עזות
שִׁמְּשׁוּ,שמשו
כְּאֶחָד,כאחד
עִקֵּשׁ,עקש
מְשַׁמֵּשׁ,משמש
דוֹמֶה,דומה
כְּפָאוֹ,כפאו
שֵׁד,שד
בִּשְעַת,בשעת
הַזִּוּוּג,הזיווג
כְּדִבּוּר,כדיבור
דְּבַמְּבוֹאוֹת,דבמבואות
שֶׁבִּקְּדֻשָּׁה,שבקדושה
דְהָאִסּוּר,דהאיסור
דִּבוּר,דיבור
שֶמַּאֲפִיל,שמאפיל
בְּטַלִּיתוֹ,בטליתו
מְחִצָה,מחיצה
אָפֵל,אפל
מְאִירָה,מאירה
שֶׁמְּאִירָה,שמאירה
מַאֲפִיל,מאפיל
וּמֵאִיר,ומאיר
הַאֲפָלַת,האפלת
נֵעוֹר,נעור
מְחִצַּת,מחיצת
תִינוֹק,תינוק
שֶׁכֹּל,שכל
הַמִּסְתַּכֵּל,המסתכל
בֹּשֶת,בושת
וּמַעֲבִיר,ומעביר
הַמִּתְבַּיֵשׁ,המתבייש
יִרְאָתוֹ,יראתו
דְּקָא,דקא
מְגָרֶה,מגרה
בְּנַפְשֵׁהּ,בנפשיה
הַנּוֹשֵׁק,הנושק
שֶעוֹבֵר,שעובר
לְשׁמֵּשׁ,לשמש
גְבוֹהָה,גבוהה
שֶסְּבִיב,שסביב
נָדָה,נָדה
מִלְּמַטָה,מלמטה
וּבִתְפִלִּין,ובתפילין
וְחֻמָּשִׁים,וחומשים
גְמָרָא,גמרא
וּמְפָרְשֵׁיהֶם,ומפרשיהם
בּכְלִי,בכלי
הַמְיֻחָדִים,המיוחדים
עֲשַׂרָה,עשרה
הָאַרְגָּז,הארגז
ֹשֶהַסְּפָרִים,שהספרים
כִכְלִי,ככלי
כִסּוּיִין,כיסויין
וְכִסּוּי,וכסוי
דְצָרִיךְ,דצריך
אִֹשְתּוֹ,אשתו
בְּעוֹנָה,בעונה
לָּה,לה
וְהַמְּעֻנָּגִים,והמעונגים
שֶפַּרְנָסָתָן,שפרנסתן
פּוֹרְעִין,פורעין
עוֹנָתָן,עונתן
בְּעִירָם,בעירם
שָּׁבוּעַ,שבוע
בַּשָׁבוּעַ,בשבוע
לַכְּפָרִים,לכפרים
חֲמוֹרִים,חמורים
חֲבִילוֹת,חבילות
הַגְּמַלִּים,הגמלים
בִּשְׁלשִׁים,בשלושים
וְעוֹנַת,ועונת
לְלֵיל,לליל
הַעוֹנָה,העונה
מִדַּעְתָּה,מדעתה
מוֹנֵעַ,מונע
לְצַעֲרָהּ,לצערה
לִפְקֹד,לפקוד
יְצִיאָתוֹ,יציאתו
מְשַׁדַּלְתּוֹ,משדלתו
וּמְרַצָּה,ומרצה
לְפָקְדָהּ,לפקדה
וְהַוְיָן,והויין
הֲגוּנִים,הגונים
תְּבָעַתּוּ,תבעתו
חֲצוּפָה,חצופה
כְּזוֹנָה,כזונה
לְקַיְמָהּ,לקיימה
כְשֶׁהוּא,כשהוא
כְאָדָם,כאדם
בְּעוֹנָתָהּ,בעונתה
וּלְקַיֵם,ולקיים
וּמְקַיְמִים,ומקיימים
בְּיִשְֹרָאֵל,בישראל
לְתִקּוּן,לתיקון
דְאָמְרוּ,דאמרו
חֲדָֹשִים,חדשים
לָאִֹשָה,לאשה
אֶמְצָעִים,אמצעיים
לָאִשָׁה,לאשה
וְיָפֶה,ויפה
לָאִשָּׁה,לאשה
לַוְּלָד,לוולד
שֶמִּתּוֹךְ,שמתוך
מְלֻבָּן,מלובן
וּמְזֹרָז,ומזורז
לִגְדֹר,לגדור
לַעֲבֵרָה,לעבירה
גוֹבֵר,גובר
יותֵר,יותר
לִדְחוֹת,לדחות
וְלִכְבּוֹשׁ,ולכבוש
מַּרְעִיבוֹ,מרעיבו
מַשְׂבִּיעוֹ,משביעו
עֲצַת,עצת
שֶׁנּוֹחַ,שנוח
בִתְחִלַּת,בתחילת
בָּאַמָּה,באמה
זִוּוּג,זיווג
ֹשֶיִטּוֹל,שיטול
בְסֵרוּגִין,בסירוגין
כִּמְבֹאָר,כמבואר
בַּשְׁוָקִים,בשווקים
וּבָרְחוֹבוֹת,וברחובות
וּבַגַנִּים,ובגנים
וּבַפַּרְדֵּסִים,ובפרדסים
כְּשֶׁיֵשׁ,כשיש
שֶׁהוּקְרָה,שהוקרה
בְּכֶפֶל,בכפל
ֹשֶיֵֹש,שיש
וְלַחֲשׂוּכֵי,ולחשוכי
יְשַׁמֵּשׁ,ישמש
מֵרְצוֹנָהּ,מרצונה
כְֹּשֶאֵינָהּ,כשאינה
מְרֻצָּה,מרוצה
עִמָּה,עמה
לְאָנְסָהּ,לאנסה
שְׂנוּאָה,שנואה
דְּאָמְרָה,דאמרה
בָעֵינָא,בעינא
שְׁרְצוּיָה,שרצויה
בַתַּשְׁמִישׁ,בתשמיש
יוֹדָעַת,יודעת
כְּשֶהִיא,כשהיא
יְשֵׁנָה,ישנה
יְשָׁמֵֹּש,ישמש
כְּשֶהוּא,כשהוא
שִׁכּוֹרָה,שיכורה
אַכְסְנַאי,אכסנאי
יִחֲדוּ,יחדו
וּלְאִשְׁתּוֹ,ולאשתו
וּבִלְבָד,ובלבד
לִבְעֹל,לבעול
כְּשֶׁיִתְעַכֵּל,כשיתעכל
שֶׁבְּמֵעָיו,שבמעיו
יִבְעַל,יבעול
וְלֹֹא,ולא
מִטָּה,מיטה
לְרַגְלֵיהֶם,לרגליהם
כְּשֶיוֹצֵא,וכשיוצא
שָעָה,שעה
תְשַׁמֵּשׁ,תשמש
כְּשֶׁהַתִּינוֹק,כשהתינוק
בּוֹכֶה,בוכה
קנא,קנא
הוצאת,הוצאת
זרע,זרע
לבטלה,לבטלה
ותיקונים,ותיקונים
למי,למי
שנכשל,שנכשל
לְבַטָלָה,לבטלה
חָמוּר,חמור
שֶׁמְּנָאֲפִים,שמנאפים
שֶׁאִסּוּר,שאיסור
שֶהָעוֹשֶׂה,שהעושה
בְנִדּוּי,בנידוי
וַעֲלֵיהֶם,ועליהם
הוֹרֵג,הורג
וּרְאֵה,וראה
שֶּכָּתַב,שכתב
בְּפָרָשַת,בפרשת
וַיֵֹשֶב,וישב
בְּעֵר,בער
וְאוֹנָן,ואונן
בְּחֵטְא,בחטא
בְּעֹנֶשׁ,בעונש
קְטַנִים,קטנים
בָא,בא
עֲנִיוּת,עניות
שֶׁיְקַשֶּׁה,שיקשה
שֶׁיָבִיא,שיביא
הִרִהוּר,הרהור
יַסִּיעַ,יסיע
לְדִבְרֵי,לדברי
אַיֶלֶת,אילת
אֲהָבִים,אהבים
וְיַעֲלַת,ויעלת
מַחֲשֶׁבֶת,מחשבת
מִתְגַּבֶּרֶת,מתגברת
הַחָכְמָה,החכמה
קִשּׁוּי,קישוי
עָרְפּוֹ,ערפו
וְפָנָיו,ופניו
הַצְדָדִין,הצדדין
רַוָּקִים,רווקים
בְּבְהֵמָה,בבהמה
כְּשֶׁמִּזְדַּקְּקִין,כשמזדקקין
כְּשֶׁמַּשְׁתִּין,כשמשתין
בַּמִּילָה,במילה
לְהַשְּׁתִּין,להשתין
בְּסַלּוֹ,בסלו
וְחִמּוּם,וחימום
הַשְׁתָּנָה,השתנה
וָשׁוּם,ושום
הַמְחַמֵם,המחמם
לְחֵטְא,לחטא
שֶרָאָה,שראה
כְּשֶׁנֵּעוֹר,כשניעור
וְיֹּאמַר,ויאמר
עָשִׂיתִי,עשיתי
וּבְמַחֲשָׁבוֹת,ובמחשבות
אֲבוֹתַי,אבותי
מְחַק,מחוק
בְּרַחֲמֶיךָ,ברחמיך
וְתַצִּילֵנִי,ותצילני
מֵהִרְהוּרִים,מהרהורים
מֵחֵטְא,מחטא
מִנִּבּוּל,מניבול
מִשְּׁקָרִים,משקרים
מֵרְכִילוּת,מרכילות
וּמִלֵּצָנוּת,ומליצנות
אָזְנוֹ,אזנו
מִשְּׁמֹעַ,משמוע
נְדָרָיו,נדריו
יעֲסֹק,יעסוק
הָרִאֹשוֹנִים,הראשונים
תִּקּוּנִים,תיקונים
יְסוּד,יסוד
לִקֵּט,ליקט
וְאָסַף,ואסף
מִסְּפָרִים,מספרים
וְקַדְמוֹנִים,וקדמונים
וְאֶכְתֹּב,ואכתוב
שֶיִמּוֹלוּ,שימולו
יְלָדִים,ילדים
וְלֶאֱהֹב,ולאהוב
לוֹמְדֵי,לומדי
בְכַוָּנָה,בכוונה
וּבְבֶכִי,ובבכי
בְמִדַת,במדת
הָעֲנָוָה,הענוה
וְיִמְחֹל,וימחול
יַעֲשֶׂהָ,יעשה
בְכֹחַ,בכוח
שֶׁיִתְחַמֵם,שיתחמם
בַּעֲשִֹיַת,בעשיית
לְפֶּסַח,לפסח
וּלְהַדְרִיכָם,ולהדריכם
וְיִתְנַהֵג,ויתנהג
כַּלָה,כלה
בְכָל,בכל
בְלַחַשׁ,בלחש
בְּבֶכִי,בבכי
וְלִרְדֹּף,ולרדוף
קנב,קנב
קרבות,קרבות
בנשים,בנשים
יַלְדָּה,ילדה
זְקֵנָה,זקנה
קְרוֹבָתוֹ,קרובתו
מְשַׁמַּרְתּוֹ,משמרתו
תִתְיַחֵד,תתייחד
וּנְשׁוֹתֵיהֶם,ונשותיהם
עִמּהֶם,עמהם
מִתְיַחֶדֶת,מתייחדת
בַּשָֹדֶה,בשדה
בַעִיר,בעיר
שְלֹשָה,שלושה
כְֹּשֵרִים,כשרים
פָּרִיצִים,פריצים
נְֹשוֹתֵיהֶם,נשותיהם
וְאִיֹש,ואיש
ֹשְתֵּי,שתי
נָֹשִים,נשים
לְהִתְייַחֵד,להתייחד
שָלֹֹש,שלוש
אֻמְנוּתוֹ,אומנותו
לְנָֹשִים,לנשים
ֹשֶבַּעְלָהּ,שבעלה
חוֹֹשְֹשִין,חוששין
שֶאֵימַת,שאימת
שֶׁפִּתְחוֹ,שפתחו
וּבִתְחִלַּת,ובתחילת
וְשָׁבִים,ושבים
שֶגָּדְלָה,שגדלה
שֶׁבַּעְלָּהּ,שבעלה
הִזְהִיר,הזהיר
תִּינֹקֶת,תינוקת
פְּחוּתָה,פחותה
מִשָּׁלֹש,משלוש
שֶׁתִּתְיַחֵד,שתתייחד
שֶׁאִמּוֹתֵיהֶן,שאמותיהן
מִתְיַחֵד,מתייחד
תְלַמֵּד,תלמד
תִּנוֹקוֹת,תינוקות
שֶׁמְּבִיאִים,שמביאים
בְּנֵיהֶם,בניהם
לִקְרֹץ,לקרוץ
בְרַגְלָיו,ברגליו
וְלִרְמֹז,ולרמוז
לִשְׂחוֹק,לשחוק
כְּנֶגְדָּה,כנגדה
לְהַבִּיט,להביט
בְּיָפְיָהּ,ביופיה
אוֹחַזְתָּן,אוחזתן
תְּלוּיִין,תלויין
בְּבִגְדֵי,בבגדי
צִבְעוֹנִין,צבעונין
בַֹּשּוּק,בשוק
לְהַלֵךְ,להלוך
שֶתִּשָּׁאֵר,שתשאר
לִצְדָדִין,לצדדין
בְרִחוּק,ברחוק
וְהַמִּסְתַּכֵּל,והמסתכל
קְטַנָּהּ,קטנה
מִמֶּנָה,ממנה
עֲוֹנוֹ,עוונו
בִּשְׂעָרָהּ,בשערה
בַעְלָהּ,בעלה
אִגֶרֶת,אגרת
לְזוּגָתֶךָ,לזוגתך
לְבַעְלָהּ,לבעלה
שְׁלוֹמָה,שלומה
מִשְּׁלוֹם,משלום
זוּגָתֶךָ,זוגתך
הַמְחַבֵּק,המחבק
הַמְנַשֵּׁק,המנשק
הַקְּרוֹבוֹת,הקרובות
קְרֵבִים,קרבים
עם,עם
בְּחִבּוּק,בחיבוק
וְנִשּוּק,ונישוק
חִבָּה,חיבה
בְּרֵישַהּ,ברישיה
אַחֵרִים,אחרים
שֶיָדוּר,שידור
לִשְׁכִיבָה,לשכיבה
הֶאֱרִיכוּ,האריכו
גְדוֹלֵי,גדולי
בְּסִפְרֵיהֶם,בספריהם
הַקְדוֹשִׁים,הקדושים
בְתוֹכְחוֹת,בתוכחות
מוּסָרִים,מוסרים
בְּחִיבּוּק,בחיבוק
וְנִשּׁוּק,ונישוק
בַּחוּרִים,בחורים
בְּתוּלוֹת,בתולות
הָאִיסּוּר,האיסור
נִדּוֹת,נידות
בְּאִיסּוּר,באיסור
פְּנוּיָה,פנויה
לִנְשׂוּאָה,לנשואה
הַנּוֹגֵעַ,הנוגע
וְהוֹצָאַת,והוצאת
וּבְוַדַּאי,ובודאי
לְהִתְאַמֵּץ,להתאמץ
שׂוֹרֵר,שורר
שֶׁיִתְרַחֲקו,שיתרחקו
הַכִּעוּר,הכיעור
הגָּדוֹל,הגדול
הַמַּצִיל,המציל
הִצִּיּל,הציל
לִרְצוֹנוֹ,לרצונו
כָּרַתִּי,כרתי
לְעֵינָי,לעיני
אֶתְבּוֹנֵן,אתבונן
שֶׁגֵרַשׁ,שגירש
נִשֵּׁאת,נישאת
וְנִתְגָּרְשָׁה,ונתגרשה
ֹשֶגֵּרַשׁ,שגירש
הַרְחָקָה,הרחקה
בְמָבוֹי,במבוי
בְּמָבוֹי,במבוי
מְפֻלָֹּשׁ,מפולש
וּגְרוּשָׁה,וגרושה
שֶׁנִשֵֹאת,שנישאת
וְדָרָה,ודרה
הַשֵנִי,השני
הַשְׁכוּנָה,השכונה
נִדְחֵית,נדחית
מִפָּנָיו,מפניו
מִפָּנֶיהָ,מפניה
לָזוּן,לזון
גְרוּשָׁתוֹ,גרושתו
יְזוּנָהּ,יזונה
בְּרוּנָא,ברונא
הַיָשֵׁן,הישן
בְקִלְעָא,בקילעא
שֶׁאִיש,שאיש
שְׁרוּיִין,שרויין
עַמִּי,עמי
תְּגָרְשׁוּן,תגרשון
שֶׁבּוֹֹשִׁין,שבושין
בְאִשְׁתּוֹ,באשתו
קנג,קנג
נדה,נדה
מִּמְּקוֹרָהּ,ממקורה
טִפַּת,טיפת
בְאֵיזֶה,באיזה
כְּדֶרֶך,כדרך
בִּזְמַנִּים,בזמנים
בִזְמַנָּה,בזמנה
מִמְּקוֹרָהּ,ממקורה
שֶׁתִּסְפֹּר,שתספור
ֹשִבְעָה,שבעה
וְתִטְבֹּל,ותטבול
בְּטֻמְאָתָהּ,בטומאתה
חַיַב,חייב
