Chaser,Maleh
וּפֵרוֹתֶיהָ,ופירותיה
נִפְקַעַת,נפקעת
בְּקִנְיַן,בקניין
כְּקָדְשֵׁי,כקודשי
בִּכּוּרָיו,ביכוריו
עִטְּרָן,עיטרן
כַּבִּכּוּרִים,כביכורים
בְּשֶׁהֵבִיא,בשהביא
מְעַטְּרִין,מעטרין
שֶׁבִּכְּרָה,שביכרה
שֶׁבִּכַּר,שביכר
בִּגְמִי,בגמי
מִשֶּׁקָּרָא,משקרא
וּמִשֶּׁיִּגָּמְרוּ,ומשייגמרו
וְיִתְלֹשׁ,ויתלוש
וְתָלַשׁ,ותלש
מַסִּיק,מסיק
וְנָמַקּוּ,ונמקו
נִבְזְזוּ,נבזזו
"""תָּבִיא","""תביא"
לְהַעֲלוֹתָן,להעלותן
יְשַׁלְּחֵם,ישלחם
מִכַּתְּחִלָּה,מכתחילה
לְשַׁלְּחָם,לשלחם
קְרוּיִין,קרויין
שֶׁבַּחוּץ,שבחוץ
"""וְהִנַּחְתּוֹ","""והנחתו"
וּמִשֶּׁמַּנִּיחָן,ומשמניחן
לִמְחִצָּתָן,למחיצתן
כַּאֲכִילַת,כאכילת
מַעֲשֵׁר,מעשר
"הַטּוֹב""","הטוב"""
וְהָאוֹכְלָן,והאוכלן
"""וְשַׂמְתָּ","""ושמת"
"בַטֶּנֶא""","בטנא"""
וְחֵלֶף,וחלף
הֱבִיאָם,הביאם
בְּסַלִּים,בסלים
וְהַסַּלִּים,והסלים
תּוֹרִין,תורין
מִצִּדֵּי,מצידי
קְרֵבִים,קרבים
שֶׁמְּבִיאָם,שמביאם
"""הִגַּדְתִּי","""הגדתי"
"וְאָמַרְתָּ""","ואמרת"""
מִלְּהָבִיא,מלהביא
יִכָּלְמוּ,ייכלמו
לִתְּנָם,ליתנם
וְעוֹדֵהוּ,ועודהו
וּמֵנִיף,ומניף
וְיִשְׁתַּחֲוֶה,וישתחווה
הַטֶּנֶא,הטנא
"מִיָּדֶךָ""","מידך"""
לִתְנוּפָה,לתנופה
שֶׁטְּעוּנִין,שטעונין
בִּשְׁלָמִים,בשלמים
בַּשִּׁיר,בשיר
"""אֲרוֹמִמְךָ","""ארוממך"
"דִלִּיתָנִי""","דיליתני"""
שְׁלָמָיו,שלמיו
מִירוּשָׁלַיִם,מירושלים
"""וּפָנִיתָ","""ופנית"
בַבֹּקֶר,בבוקר
וְהָלַכְתָּ,והלכת
"לְאֹהָלֶיךָ""","לאוהליך"""
וּקְרִיאָה,וקריאה
וּתְנוּפָה,ותנופה
וְלִינָה,ולינה
"""אַב","""אב"
הֲמוֹן,המון
"נְתַתִּיךָ""","נתתיך"""
שֶׁנִּכְנָסִין,שנכנסין
וּלְאַבְרָהָם,ולאברהם
שֶׁיִּירְשׁוּ,שיירשו
אוֹכְלָן,אוכלן
תְעַכַּב,תעכב
מִלְּאָכְלָן,מלאוכלן
לַקְּרִיאָה,לקריאה
שֶׁקִּנְיַן,שקניין
כְּקִנְיַן,כקניין
"וּלְבֵיתֶךָ""","ולביתך"""
וְקַרְקָעָן,וקרקען
בְּיוֹבֵל,ביובל
לְיָרְשׁוֹ,ליורשו
וְשִׁלְּחָן,ושילחן
וֶהֱבִיאָן,והביאן
"""וְלָקַחְתָּ","""ולקחת"
וְנִטְמְאוּ,ונטמאו
וְיָבַשׁ,ויבש
שֶׁנִּקְצַץ,שנקצץ
מֵחַג,מחג
בְּמִינָם,במינם
שֶׁבַּמַּעְמָד,שבמעמד
מִתְכַּנְּסוֹת,מתכנסות
"""בְּרָב","""ברוב"
הַדְרַת,הדרת
בִּרְחוֹבָהּ,ברחובה
וּבַשַּׁחַר,ובשחר
הַמְּמֻנֶּה,הממונה
"""קוּמוּ","""קומו"
וְנַעֲלֶה,ונעלה
וְהַשּׁוֹר,והשור
וּקְרָנָיו,וקרניו
מְצֻפּוֹת,מצופות
וַעֲטָרָה,ועטרה
וְהֶחָלִיל,והחליל
"""שָׂמַחְתִּי","""שמחתי"
בְּאֹמְרִים,באומרים
"נֵלֵךְ""","נלך"""
יָדוֹת,ידות
וְעִטְּרוּ,ועיטרו
בִּכּוּרֵיהֶם,ביכוריהם
וּפִרְכְּסוּ,ופירכסו
וְהַפָּחוֹת,והפחות
וְהַסְּגָנִים,והסגנים
וְהַגִּזְבָּרִים,והגזברים
לִקְרָאתָן,לקראתן
וּכְשֶׁיִּכָּנְסוּ,וכשייכנסו
בְּשַׁעֲרֵי,בשערי
"""עֹמְדוֹת","""עומדות"
רַגְלֵינוּ,רגלינו
בִּשְׁעָרַיִךְ,בשערייך
בָּאתֶם,באתם
סַלּוֹ,סלו
דִּבְּרוּ,דיברו
דִלִּיתָנִי,דיליתני
עִיסָתוֹ,עיסתו
שֶׁיְּשַׁיַּר,שישייר
"""תִּתֶּן","""תיתן"
וְהַנַּחְתּוֹם,והנחתום
שֶׁעִיסָתוֹ,שעיסתו
בְּשֵׁעוּר,בשיעור
לְמִשְׁתֵּה,למשתה
בְּעִיסַת,בעיסת
טִמְּאָהּ,טימאה
"""בַּאֲכָלְכֶם","""באכולכם"
"""בְּבֹאֲכֶם""","""בבואכם"""
שָׁמָּה,שמה
חַלַּת,חלת
לַחַלָּה,לחלה
כְּזִיב,כזיב
שֶׁהַחַלָּה,שהחלה
מִשֶּׁגָּלוּ,משגלו
נִשְׂרְפָה,נשרפה
שֶׁמֵּאֲמָנָה,שמאמנה
בַּנֶּאֱכֶלֶת,בנאכלת
לְזָבִים,לזבים
וּלְזָבוֹת,ולזבות
וְזָבִים,וזבים
וּמְצֹרָעִין,ומצורעין
בְּמַגָּע,במגע
מִשִּׁכְבַת,משכבת
מִזִּיבָתוֹ,מזיבתו
הֶעָרֹם,הערום
הָעֲרֻמָּה,הערומה
וּמַפְרֶשֶׁת,ומפרשת
בְּמַתְּנוֹתָיו,במתנותיו
כַּתְּרוּמָה,כתרומה
שֶׁיְּכַוְּנוּ,שיכוונו
וְיַפְרִישׁוּ,ויפרישו
מִדְּפוּסִין,מדפוסין
וְהַהֶפְקֵר,וההפקר
כְּשֶׁיִּפָּדוּ,כשייפדו
וְעִיסַת,ועיסת
לִנְזִירִים,לנזירים
וּלְמַקְרִיבֵי,ולמקריבי
לְחַלָּה,לחלה
וְנָכְרִי,ונוכרי
חָשַׁשְׁנוּ,חששנו
לְפָטְרָהּ,לפוטרה
רוֹתְחִים,רותחים
וְהַמַּרְחֶשֶׁת,והמרחשת
בַּמַּחֲבַת,במחבת
וּבַמַּרְחֶשֶׁת,ובמרחשת
הִרְתִּיחָן,הרתיחן
שֶׁהִרְתִּיחָן,שהרתיחן
לְבַשְּׁלָהּ,לבשלה
לְהֵאָפוֹת,להיאפות
לֶאֱפוֹתָהּ,לאפותה
לַכֻּתָּח,לכותח
כְּעָכִין,כעכין
כְּלִמּוּדִין,כלימודין
שֶׁחַיֶּבֶת,שחייבת
מֵחֲמֶשֶׁת,מחמשת
שֶׁהַמִּדָּה,שהמידה
תְּשִׁיעֵי,תשיעי
וּמִדָּה,ומידה
כַּמִּשְׁקָל,כמשקל
וְהַמַּפְרִישׁ,והמפריש
מֵעִיסָה,מעיסה
לַסַּל,לסל
נִתְקַבַּץ,נתקבץ
מְצָרְפָן,מצרפן
בַּאֲכָלְכֶם,באכולכם
הָאָפוּי,האפוי
נוֹשְׁכוֹת,נושכות
וְנִתְקַבַּץ,ונתקבץ
וְקָבַץ,וקבץ
שֶׁיְּצָרַף,שיצרף
רִקְּדוֹ,ריקדו
לָשׁוֹ,לשו
בַּמֻּרְסָן,במורסן
לַקֶּמַח,לקמח
לְחַלְּקוֹ,לחלקו
לְחַלְּקָהּ,לחלקה
שֶׁנָּגְעוּ,שנגעו
וְנָשְׁכוּ,ונשכו
הָעִיסוֹת,העיסות
וְחַיָּבוֹת,וחייבות
תִתְעָרַב,תתערב
שִׁיפוֹן,שיפון
הַבּוֹלֵל,הבולל
חֲמֶשֶׁת,חמשת
שֶׁנּוֹגְעוֹת,שנוגעות
מַבְדִיל,מבדיל
שֶׁהוּרְמָה,שהורמה
שֶׁהָעִיסָה,שהעיסה
מְחֻיֶּבֶת,מחוייבת
וְתִתְחַיַּב,ותתחייב
וּמִזּוֹ,ומזו
וְנָגְעוּ,ונגעו
שֶׁהַחַלּוֹת,שהחלות
הוּרְמָה,הורמה
הַטְּבוּלָה,הטבולה
כְּחַלָּה,כחלה
לַחֻלִּין,לחולין
לַטְּהוֹרָה,לטהורה
תִפָּסֵל,תיפסל
מִשֶּׁתִּסְרַח,משתסרח
שֶׁחַלַּת,שחלת
חַלָּתוֹ,חלתו
וְיִתְעָרַב,ויתערב
"עֲרִסֹתֵכֶם""","עריסותיכם"""
שֶׁנִּשְׁתַּיַּר,שנשתייר
וְלִכְשֶׁתֵּעָשֶׂה,ולכשתיעשה
שֶׁלָּשׁ,שלש
וְעֵרְבָהּ,ועירבה
תִּתְחַיַּב,תתחייב
מִשֶּׁתִּתְגַּלְגַּל,משתתגלגל
בַּחִטִּים,בחיטים
שֶׁתִּטַּמְטַם,שתיטמטם
בַּשְּׂעוֹרִים,בשעורים
וְתִטַּמְטַם,ותיטמטם
כַּחִטִּים,כחיטים
כַּשְּׂעוֹרִים,כשעורים
וְנִטַּמְטְמָה,וניטמטמה
שֶׁנִּדְמְעָה,שנדמעה
תִתְגַּלְגַּל,תתגלגל
וּמִשֶּׁנִּתְגַּלְגְּלָה,ומשנתגלגלה
גִּלְגְּלָהּ,גילגלה
שֶׁנִּתְגַּלְגְּלָה,שנתגלגלה
חוֹבָתָהּ,חובתה
גִלְגְּלָהּ,גילגלה
וּמִשֶּׁנִּתְגַּיַּר,ומשנתגייר
שֶׁוַּדָּאָהּ,שוודאה
יִגְמְרֶנָּה,יגמרנה
שֶׁוַּדָּיוֹ,שוודיו
הַטְּבוּלִים,הטבולים
וְנִטְבְּלוּ,ונטבלו
וְיִשְׁתַּדַּל,וישתדל
וְיִטַּהֵר,וייטהר
יַעֲשֶׁנָּה,יעשנה
מְרַקֶּדֶת,מרקדת
וּבוֹרֶרֶת,ובוררת
מִשֶּׁתַּטִּיל,משתטיל
תְסַיַּע,תסייע
לַפַּלְטָר,לפלטר
מִנַּחְתּוֹם,מנחתום
זוֹבֵחַ,זובח
וּבַחֻלִּין,ובחולין
לְהֶקְדֵּשָׁן,להקדשן
בְּמוּמָהּ,במומה
בִּבְהֵמוֹת,בבהמות
"שֶׂה""","שה"""
תַּיִשׁ,תיש
"""זֹבְחֵי","""זובחי"
"הַזֶּבַח""","הזבח"""
"""מֵאֵת","""מאת"
מִטְבָּחַיִם,מטבחיים
מִלִּתֵּן,מליתן
וּלַכּוֹהֵן,ולכוהן
וְהַמִּשְׁתַּתֵּף,והמשתתף
שֶׁהַכּוֹהֵן,שהכוהן
בַּמִּטְבָּחַיִם,במטבחיים
לִרְשֹׁם,לרשום
שֻׁתַּף,שותף
בַּלֶּחִי,בלחי
מַתְּנוֹתֶיהָ,מתנותיה
לְטֶבֶל,לטבל
הִזִּיקָן,הזיקן
שֶׁמַּתְּנוֹת,שמתנות
נִגְזָלוֹת,נגזלות
מְכֹר,מכור
מְנַכֶּה,מנכה
לְקָחָם,לקחם
נוֹתְנָם,נותנם
וּגְזָלָן,וגזלן
וְאָכְלָן,ואוכלן
פִּיקָה,פיקה
מַפְשִׁיטִין,מפשיטין
בְּעוֹרָן,בעורן
וּבְצַמְרָן,ובצמרן
בַּחֵלֶב,בחלב
לְהַאֲכִילָם,להאכילם
שֶׁנּוֹתְנִים,שנותנים
הַחֲבֵרִים,החברים
זוֹבְחִים,זובחים
וּלְקִיטוֹ,ולקיטו
יְזַכֶּה,יזכה
הַמִּטְבָּחַיִם,המטבחיים
הַצְּנוּעִים,הצנועים
וְהַגַּרְגְּרָנִים,והגרגרנים
בְּחַרְדָּל,בחרדל
"""לְמָשְׁחָה","""למושחה"
וְהַלְּוִיִּים,והלויים
לְרֵאשִׁית,לראשית
כְּרֵאשִׁית,כראשית
וּגְזָזָן,וגזזן
מִגִּזָּתָהּ,מגיזתה
"""צֹאנְךָ""","""צאנך"""
צֹאנוֹ,צאנו
מוּמָן,מומן
כִּנְקֵבוֹת,כנקבות
לַבְּגָדִים,לבגדים
צַמְרָן,צמרן
לִלְבִישָׁה,ללבישה
לַחְמוֹ,לחמו
וְיֵינוֹ,ויינו
וְקָדְשֵׁי,וקודשי
וּבְגֶזֶל,ובגזל
לְהוֹצָאוֹתָיו,להוצאותיו
בַּנַּחֲלָה,בנחלה
וּבַבִּזָּה,ובביזה
שָׁחוּם,שחום
גָּזַז,גזז
הִלְבִּינוֹ,הלבינו
שֶׁלִּבְּנוֹ,שליבנו
רְחֵלָיו,רחליו
גְזָזוֹ,גזזו
וּבַכּוֹי,ובכוי
וּבַטְּרֵפָה,ובטריפה
גִּזּוֹתַי,גיזותיי
שֶׁגְּזָזָן,שגזזן
לְגִזָּתָן,לגיזתן
שֶׁחוֹזְרִין,שחוזרין
וְהַגּוֹזֵז,והגוזז
וְהַגִּזּוֹת,והגיזות
הַמְּשֹׁאָר,המשואר
גִּזָּה,גיזה
וְגִזָּה,וגיזה
שְׁחוּמָה,שחומה
גִּזַּת,גיזת
וְגִזַּת,וגיזת
גִּזּוֹת,גיזות
נִגְזְזוּ,נגזזו
מִשֶּׁנִּתְגַּיַּר,משנתגייר
בַּגִּזָּה,בגיזה
וּתְהֶא,ותהא
גּוֹזֶזֶת,גוזזת
שֶׁחֲמִשְׁתָּן,שחמשתן
גּוֹזְזוֹת,גוזזות
וְגָזַז,וגזז
גִּזָּתָהּ,גיזתה
וּגְזָזָהּ,וגזזה
לְחַלְּקָן,לחלקן
מְלֻבָּן,מלובן
שֶׁיְּלַבְּנוֹ,שילבנו
צוֹאִי,צואי
הַלִּבּוּן,הליבון
הַמּוֹעֶלֶת,המועלת
כְּמַתְּנוֹת,כמתנות
רֶחֶם,רחם
פָדָהוּ,פדהו
"תִּפְדֶּה""","תפדה"""
"""וּפְדוּיָו","""ופדוייו"
כְּקַרְקָעוֹת,כקרקעות
מִפִּדְיוֹן,מפדיון
מִקַּל,מקל
פָּטְרוּ,פטרו
שֶׁיִּפְטְרוּ,שיפטרו
הַלְּוִיָּה,הלוייה
בָּאָב,באב
בָּאֵם,באם
"""פֶּטֶר","""פטר"
בְּפִדְיוֹנוֹ,בפדיונו
וְנָכְרִית,ונוכרית
שֶׁיָּלְדוּ,שילדו
וְנִשְׁתַּחְרְרוּ,ונשתחררו
"רֶחֶם""","רחם"""
הַנְּפָלִים,הנפלים
וְהֻחְזַר,והוחזר
וּמִשֶּׁתֵּצֵא,ומשתצא
בְּפִדְיוֹן,בפדיון
מִשֶּׁיַּשְׁלִים,משישלים
בִּפְדִיָּה,בפדייה
שֶׁיּוֹדִיעוּהוּ,שיודיעוהו
בִכְּרָה,ביכרה
בִכְּרוּ,ביכרו
הַחְזֵר,החזר
מֵחֲבֵרִי,מחברי
יָלְדוּ,ילדו
וְזָכָר,וזכר
בִּכְּרָה,ביכרה
הַרְשָׁאָה,הרשאה
בַּהַרְשָׁאָה,בהרשאה
מְבַכֶּרֶת,מבכרת
בְּשֶׂה,בשה
לְעָרְפוֹ,לעורפו
בְשֶׂה,בשה
עֲרִיפָה,עריפה
שֶׁעֲרָפוֹ,שערפו
עֲרִיפָתוֹ,עריפתו
שֶׁיִּפְדֵּהוּ,שיפדהו
חֲשׁוּדִים,חשודים
שֶׁיִּתְננּוּ,שייתננו
שֶׁפָּדָהוּ,שפדהו
הַטָּלֶה,הטלה
עוֹרְפוֹ,עורפו
בִּמְגֵרָה,במגירה
יַכְנִיסֶנּוּ,יכניסנו
לְחֶדֶר,לחדר
וְיִנְעֹל,וינעול
"""וַעֲרַפְתּוֹ""","""וערפתו"""
בְּעֵגֶל,בעגל
בְּחַיָּה,בחיה
בִּטְרֵפָה,בטריפה
בְּכוֹי,בכוי
"""תִּפְדֶּה","""תפדה"
וְעִזִּים,ועיזים
פְּקוּעָה,פקועה
"""כַּצְּבִי","""כצבי"
"וְכָאַיָּל""","וכאייל"""
וְאַיָּל,ואייל
שֶׁנִּפְדָּה,שנפדה
וּבֵינוֹנִית,ובינונית
מִפֶּטֶר,מפטר
"""בְּכוֹר","""בכור"
מִבְּכוֹר,מבכור
חֲמוֹרוֹ,חמורו
בְּאִמּוֹ,באימו
יֵחָתֵךְ,ייחתך
כְּשֶׁיֵּחָתֵךְ,כשייחתך
"וּבַבְּהֵמָה""","ובבהמה"""
"חֲמוֹר""","חמור"""
"וּ""פֶטֶר","ו""פטר"
"חֲמֹר""","חמור"""
הַיּוֹלֵד,היולד
בַּבְּכוֹרָה,בבכורה
וְטָלֶה,וטלה
חֲמוֹרָיו,חמוריו
וּמִתְּעַשְּׂרִין,ומתעשרין
פִּטְרֵי,פטרי
וַדָּאִיִּין,ודאיין
שֵׂיִין,שיין
וּמִגְרְשֵׁיהֶן,ומגרשיהן
גּוֹאֲלִים,גואלים
"""וְשָׁבְתָה","""ושבתה"
תִזְרָע,תזרע
וְכַרְמְךָ,וכרמך
הַזְּמִירָה,הזמירה
וּזְמִירָה,וזמירה
זְרִיעָה,זריעה
וּבְצִירָה,ובצירה
שֶׁבַּעֲבוֹדַת,שבעבודת
הַמְּסַקֵּל,המסקל
הַמְּזַבֵּל,המזבל
הַיַּבֹּלֶת,היבולת
יְפָרַק,יפרק
הַיְּבֵשִׁים,היבשים
יְאַבַּק,יאבק
צַמַּרְתּוֹ,צמרתו
בְּאָבָק,באבק
יְעַשַּׁן,יעשן
זֻהְמָה,זוהמה
הַפַּגִּין,הפגין
יִנְקֹב,ינקוב
יְפַסַּג,יפסג
מַצִּיתִין,מציתין
בְּאִישַׁת,באישת
בְּמוֹצְאֵי,במוצאי
וּמְקַיְּמִין,ומקיימין
הָאֲלוֹיֵי,האלויי
סוֹקְרִין,סוקרין
וְעוֹדְרִין,ועודרין
וְהַמְּקַשְׁקֵשׁ,והמקשקש
הַפְּצִימִים,הפצימים
צְמֵאָה,צמאה
יַשְׁקוּ,ישקו
לַגְּפָנִים,לגפנים
מְלֵחָה,מלחה
וְהִטִּילוּ,והטילו
לְחֵילוֹתֵיהֶן,לחילותיהן
שֶׁכָּפָה,שכפה
נָרָהּ,נרה
זִבְּלָהּ,זיבלה
יִזְרְעֶנָּה,יזרענה
חוֹכְרִין,חוכרין
שֶׁסִּקַּל,שסיקל
לְמוֹצְאֵי,למוצאי
קַבִּים,קבים
וְטוֹמְנוֹ,וטומנו
יִצְמַח,יצמח
לְמָרַס,למרס
בָּאֹרֶז,באורז
יְכַסַּח,יכסח
לוֹקְטִין,לוקטין
נִקִּיתִי,ניקיתי
שָׂדָךְ,שדך
שֶׁבְּהֶמְתּוֹ,שבהמתו
כִּירָתוֹ,כירתו
שֶׁכִּירָתוֹ,שכירתו
לְשָׁרַשׁ,לשרש
יְשָׁרַשׁ,ישרש
בַּקּוֹצֵץ,בקוצץ
הַמְּבַקֵּעַ,המבקע
בַּזַּיִת,בזית
יְחַפֵּה,יחפה
הַמְּזַנֵּב,המזנב
בַּגְּפָנִים,בגפנים
וְהַקּוֹצֵץ,והקוצץ
וּבַמַּגָּל,ובמגל
וּבַמְּגֵרָה,ובמגירה
שֶׁקּוֹצְצִין,שקוצצין
שֶׁקְּצִיצָתָהּ,שקציצתה
שֶׁבִּקְצִיצָה,שבקציצה
תִּגְדַּל,תגדל
לְעֵצֶיהָ,לעציה
קוֹצְצָהּ,קוצצה
שֶׁנִּפְשַׁח,שנפשח
זְבָלִים,זבלים
מֵחֲצֵרוֹ,מחצרו
כִּמְזַבֵּל,כמזבל
שֶׁמְּזַבְּלִין,שמזבלין
הַמָּתִיק,המתיק
אַשְׁפַּתּוֹת,אשפתות
זִבְלוֹ,זבלו
מַעְמִיד,מעמיד
שֶׁהִעְמִיק,שהעמיק
וְהִעְרִים,והערים
לִכְנִיסַת,לכניסת
הַסַּהַר,הסהר
מַכְנִיסֵי,מכניסי
וְיַכְנִיס,ויכניס
וּכְשֶׁיְּזַבְּלוּ,וכשיזבלו
מִדָּפְנֵי,מדופני
מְזַבֵּל,מזבל
שֶׁהַצֹּאן,שהצאן
וְנִדַּיְּרָה,ונידיירה
זִבַּל,זיבל
מַחְצֵב,מחצב
וּפִצַּל,ופיצל
לְנַקַּר,לנקר
שֶׁלְּצֹרֶךְ,שלצורך
מִמַּשּׂאוּי,ממשאוי
בְּשֶׁנִּתְכַּוַּן,בשנתכוון
וְגוֹרֵד,וגורד
שֶׁתְּזַעְזַע,שתזעזע
מְכֻסּוֹת,מכוסות
קטַנּוֹת,קטנות
לָאֲבָנִים,לאבנים
הָעֶלְיוֹנוֹת,העליונות
גַּרְגֵּשׁ,גרגש
יְתַקְּנוֹ,יתקנו
