Chaser, Maleh
הַמְפַתֶּה,המפתה
וְהָאוֹנֵס,והאונס
וּקְנָס,וקנס
הַצַּעַר,הצער
לִמְפַתֶּה,למפתה
לִכְשֶׁיּוֹצִיא,לכשיוציא
בַּעֲצִיצוֹ,בעציצו
שֶׁחֲבָטָהּ,שחבטה
חֲבָטָהּ,חבטה
שֶׁסּוֹפָהּ,שסופה
לְהִצְטַעֵר,להצטער
לְנִבְעֶלֶת,לנבעלת
וַתְּפַשְּׂקִי,ותפשקי
רַגְלַיִךְ,רגליך
מְפֻתָּה,מפותה
דִּמְפֻתָּה,דמפותה
דְּקַרְחָא,דקרחא
סוּרָאָה,סוראה
אַקּוּשָׁא,אקושא
בְּחִנְכֵי,בחינכי
לִכְשֶׁלֹּא,לכשלא
מָאֵן,מאן
יְמָאֵן,ימאן
מְפַתֶּה,מפתה
כְּשֶׁיּוֹצִיא,כשיוציא
כְּשֶׁתֵּצֵא,כשתצא
לִגְמְרוּ,ליגמרו
מָהֹר,מהר
יִמְהָרֶנָּה,ימהרנה
וְנִדְחֵה,ונדחה
לְקַיּוֹמֵהּ,לקיומיה
דְּנַעֲרָה,דנערה
טֻבְיָנָא,טובינא
דְחַכִּימֵי,דחכימי
הַמְבַיֵּשׁ,המבייש
וְהַמִּתְבַּיֵּשׁ,והמתבייש
פְּגָם,פגם
נִמְכֶּרֶת,נמכרת
נוֹקֵב,נוקב
מַרְגָּלִיּוֹת,מרגליות
פְּגוּמָה,פגומה
בִּנְעוּרֶיהָ,בנעוריה
נְעוּרֶיהָ,נעוריה
לְאָמָה,לאמה
אָמָה,אמה
לְרַבָּהּ,לרבה
מִבִּנְעוּרֶיהָ,מבנעוריה
מִקְּנָסָא,מקנסא
דְּאָבִיהָ,דאביה
לִמְנֻוָּל,למנוול
וּמֻכֵּה,ומוכה
שָׁיְמִינַן,שיימינן
אוֹמְדִין,אומדין
לְשִׁפְחָה,לשפחה
לְהַשִּׂיאָה,להשיאה
וּלְעַבְדּוֹ,ולעבדו
מִשֶּׁתָּבִיא,משתביא
בִּמְהַוָּה,במהוה
בְתוּלִים,בתולים
לַנַּעֲרָה,לנערה
וּסְקָלוּהָ,וסקלוה
נַעֲרָ,נער
פִּתִּיתִי,פיתיתי
גָּנַבְתִּי,גנבתי
כֶפֶל,כפל
וְתַשְׁלוּמֵי,ותשלומי
שֶּׁהִזִּיק,שהזיק
אָנַסְתִּי,אנסתי
פָּגֵם,פגים
דִּמְשַׁלֵּם,דמשלם
שֶׁיִּפְגֹּם,שיפגום
נִזְקָא,ניזקא
דְּחָיֵס,דחייס
אִיַּעַד,איעד
לִשַׁלֵּם,לישלם
דְּקַנְסֵהּ,דקנסיה
דְּנִנְטְרֵהּ,דנינטריה
וְהֵמִית,והמית
הַנִּזָּק,הניזק
וְהַמַּזִּיק,והמזיק
נִזָּק,ניזק
לִפְחַת,לפחת
פְּחַת,פחת
נֶזֶק,נזק
שֶׁהַבְּעָלִים,שהבעלים
מִטַּפְּלִין,מטפלין
בַּנְּבֵלָה,בנבילה
בְּמוּעָד,במועד
דְּאִיַּעַד,דאיעד
לְמוּעָד,למועד
שֶׁהַתָּם,שהתם
וּמוּעָד,ומועד
הָעֲלִיָּה,העלייה
שֶׁהִזִּיק,שהזיק
וְשֻׁנָּרָא,ושונרא
תַּרְנְגוֹלֵי,תרנגולי
תְּפַס,תפס
אַקְבְּעוּ,אקבעו
מַקְבְּעִינַן,מקבעינן
סַלֵּק,סליק
הֶזֵּיקָךְ,הזיקך
תָשִׂים,תשים
שֶׁנִּתְפַּתְּתָה,שנתפתתה
בׇּשְׁתָּהּ,בושתה
וּפְגָמָהּ,ופגמה
וְהַצַּעַר,והצער
בִּתְפוּסָה,בתפוסה
הִסְפִּיקָה,הספיקה
שֶׁבָּגְרָה,שבגרה
וּמְצִיאָתָהּ,ומציאתה
גָּבְתָה,גבתה
אָנַסְתָּ,אנסת
וּפִתִּיתָ,ופיתית
מַשְׁבִּיעֲךָ,משביעך
וְהֶעֱמַדְתִּיךָ,והעמדתיך
וְנִתְחַיַּבְתָּ,ונתחייבת
הֶעֱמַדְתַּנִי,העמדתני
דְּעָמַד,דעמד
הִפַּלְתָּ,הפלת
שִׁנִּי,שיני
וְסִימִיתָ,וסימית
הִפַּלְתִּי,הפלתי
סִימִיתִי,סימיתי
וְכִחֵשׁ,וכחש
בְּפִקָּדוֹן,בפקדון
בִתְשׂוּמֶת,בתשומת
בְגָזֵל,בגזל
עָשַׁק,עשק
עֲמִיתוֹ,עמיתו
וְכִחֶשׁ,וכחש
בְּשֶׁעָמַד,בשעמד
וּמָעֲלָה,ומעלה
כְּפֵילָא,כפילא
וְשִׁנּוּיֵי,ושינויי
דְּחִיקֵי,דחיקי
פַּטְרֵהּ,פטריה
מִוְּכִחֵשׁ,מוכחש
לְהוֹרִישׁוֹ,להורישו
דְּאַחִין,דאחין
מִהְוֵי,מיהוי
קְשַׁאי,קשאי
אִפְּרַק,איפרק
וּפָרְקַהּ,ופירקה
לַאדֹנָיו,לאדוניו
לָאָדוֹן,לאדון
שֶׁעִקָּרָן,שעיקרן
הַנִּזּוֹנֶת,הניזונת
מִתַּזְנָא,מיתזנא
בְּהַרְוָחָה,בהרווחה
מֵאַלְמְנָתוֹ,מאלמנתו
כַּבַּת,כבת
בִּנְכָסִין,בנכסין
יִשְׁאֲלוּ,ישאלו
וְהַבַּת,והבת
תִּשְׁאַל,תשאל
בְּנִזּוֹנֶת,בניזונת
לָעֶבֶד,לעבד
זָנָךְ,זנך
לְהַעֲדָפָה,להעדפה
הַעֲדָפָה,העדפה
וְקָמוֹתֵב,וקמותיב
גָּבְיָא,גביא
כִּמְצִיאָתָהּ,כמציאתה
בְּנוֹתֵיכֶם,בנותיכם
מוֹרִישׁ,מוריש
בְּפִתּוּי,בפתוי
וּקְנָסוֹת,וקנסות
וַחֲבָלוֹת,וחבלות
חֲבָלוֹת,חבלות
שֶׁפְּצָעָהּ,שפצעה
שָׁקוּד,שקוד
הַמְאָרֵס,המארס
אֵרְסָהּ,אירסה
הִשִּׂיאָהּ,השיאה
מִשֶּׁהִשִּׂיאָהּ,משהשיאה
דְּהִשִּׂיאָהּ,דהשיאה
נִתְאַרְמְלָה,נתארמלה
לְאִנְּסוֹבֵי,לאנסובי
וּמִשְּׁעַת,ומשעת
בִּמְאָרֵס,במארס
וּבִרְשׁוּתוֹ,וברשותו
וּמִגְבָּא,ומיגבא
מִזְּמַן,מזמן
תִּגְבֵּי,תיגבי
צְבֵיתִי,צביתי
וְאוֹסֵפִית,ואוסיפית
אַמָּאתַיִם,אמאתים
גָּבְיַאתְּ,גביאת
גְּבַאי,גביא
אוֹסֵפִית,אוסיפית
אַחֵלְתֵּהּ,אחילתיה
לְשִׁעְבּוּדָא,לשיעבודא
אוֹסֵף,אוסיף
בְּמֶכֶר,במכר
אַחְלֵהּ,אחליה
אוֹרוֹעֵי,אורועי
וּלְשַׁלּוֹמֵי,ולשלומי
וּלְטַסְקָא,ולטסקא
דִּכְתֻבָּה,דכתובה
וְזִנְּתָה,וזינתה
בְּחֶנֶק,בחנק
הוֹרָתָהּ,הורתה
וְלֵדָתָהּ,ולידתה
וָמֵתָה,ומתה
נִלְקֵי,נילקי
נִתְרַבְּתָה,נתרבתה
לִקְנָס,לקנס
נִתְיַתְּמָה,נתיתמה
בַּנַּעֲרָה,בנערה
גִּדּוּלִים,גידולים
שֶׁגִּדַּלְתֶּם,שגידלתם
וּמִשֶּׁבָּגְרָה,ומשבגרה
וְזוֹמְמֶיהָ,וזוממיה
הַסְּקִילָה,הסקילה
זוֹמְמֶיהָ,זוממיה
חַדֵּת,חדית
נִתְמַנּוּ,נתמנו
וְנִתְמַנּוּ,ונתמנו
כְּהֶדְיוֹטוֹת,כהדיוטות
מִשֶּׁנִּתְמַנּוּ,משנתמנו
חֶטְאָה,חטאה
נַצְּלַן,ניצלן
עֲקִימַת,עקימת
וּבְעִיר,ובעיר
הָעוֹבֵד,העובד
שֶׁעָבַד,שעבד
מִשְּׁעָרֶיךָ,משעריך
עֶרְכִּי,ערכי
עֵרֶךְ,ערך
וְעֵרֶךְ,וערך
וְעָנְשׁוּ,וענשו
וְיִסְּרוּ,ויסרו
יִסְּרוּ,יסרו
מִיִּסְּרוּ,מיסרו
מִבֵּן,מבן
מִבִּן,מבן
תֵלֵךְ,תלך
רָכִיל,רכיל
מִוְּנִשְׁמַרְתָּ,מונשמרת
וְנִשְׁמַרְתָּ,ונשמרת
יְהַרְהֵר,יהרהר
וְהַעִידוּנִי,והעידוני
אַגְרִינְהוּ,אגרינהו
שֶׁיִּשְׂכֹּר,שישכור
עֲלִילֹת,עלילות
תְשִׂימוּן,תשימון
נֶשֶׁךְ,נשך
צִידוֹנִי,צידוני
וָאֶקְרַב,ואקרב
בַּעֲלִילוֹת,בעלילות
כְּשֵׁרֵי,כשרי
בְּתוּלֵי,בתולי
בִתִּי,בתי
הַשִּׂמְלָה,השמלה
פָּרְשׂוּ,פרשו
שֶּׁשָּׂם,ששם
וּבוֹרְרִין,ובוררין
לְמַכּוֹת,למכות
וְלָעֳנָשִׁין,ולעונשין
שֶׁיִּבְעֹל,שיבעול
וּבְבִיאָה,ובביאה
וּבְפִרְקוֹנָהּ,ובפרקונה
וּקְבוּרָתָהּ,וקבורתה
וּמְקוֹנֶנֶת,ומקוננת
לְאָדוֹן,לאדון
שָׁקְלָא,שקלא
תְּקַדֵּשׁ,תקדש
נְעוּרִים,נעורים
מִבֹּשֶׁת,מבושת
מֵרְשׁוּתֵהּ,מרשותיה
מֵהֲפָרַת,מהפרת
דְּזַכִּי,דזכי
לְמִמְסְרַהּ,למימסרה
פְּקַעְתַּהּ,פקעתה
דִּמְסַר,דמסר
לַהֲוָיָהּ,להוייה
פָּרֵק,פריק
דְּמִמְּנַע,דמימנע
וְתִפְרוֹק,ותפרוק
אִחַתּוֹנֵי,איחתוני
אִחַתַּנֻי,איחתני
מְזוֹנוֹתֶיהָ,מזונותיה
וּפִרְקוֹנָהּ,ופירקונה
נֵכְלִינְהוּ,נכלינהו
אַנּוֹחֵי,אנוחי
נַנְּחִנְהוּ,ננחינהו
לְמָצוּי,למצוי
שְׁאֵרָהּ,שארה
כְּסוּתָהּ,כסותה
וַיְעַנְּךָ,ויענך
וְיַרְעִבֶךָ,וירעיבך
לִזְקֵנָהּ,לזקינה
לְיַלְדָּה,לילדה
וְעוֹנָתָהּ,ועונתה
קֵרוּב,קרוב
שֶׁמְּשַׁמְּשִׁין,שמשמשין
בִּלְבוּשֵׁיהֶן,בלבושיהן
בְּבִגְדִּי,בבגדי
בְּבִגְדָּהּ,בבגדה
דְּאוֹרְחַהּ,דאורחה
אוֹרְחַהּ,אורחה
דְּאוֹרְחֵהּ,דאורחיה
שֶׁנִּשְׁתַּטָּה,שנשתטה
לִנְכָסָיו,לנכסיו
וְזָנִין,וזנין
דְּתִנַּוַּל,דתינוול
וְקוֹבְרִין,וקוברין
כְבוֹדוֹ,כבודו
כְבוֹדָהּ,כבודה
תִּקְבְּרוּהָ,תקברוה
תִּקְבְּרוּהוּ,תקברוהו
שֶׁיַּעֲשִׁיר,שיעשיר
וְיַפִּיל,ויפיל
מִמִּשְׁנָה,ממשנה
מְסִירָתָהּ,מסירתה
תֵּיזְלוּ,תיזלו
כְּנִיסָתָהּ,כניסתה
לִירֻשָּׁתָהּ,לירושתה
שֶׁכְּתֻבָּתָהּ,שכתובתה
דְכֻלְּהוּ,דכולהו
דְּלָלִין,דללין
לִזְנוֹת,לזנות
לְשֶׁמָּסַר,לשמסר
וּמוּצֵאת,ומוצאת
וְהַבָּנוֹת,והבנות
יִזּוֹנוּ,יזונו
נִזּוֹנוֹת,נזונות
בְּנוֹתָיו,בנותיו
יָארוּד,יארוד
וְאַבְּנֵי,ואבני
שָׁדְיָא,שדייא
כְּפוֹ,כפו
וְעוֹרְבָא,ועורבא
עֹרֵב,עורב
דְּמִתַּזְנִי,דמיתזני
אֲמִיד,אמיד
בְּאִגַּרְתֵּהּ,באיגרתיה
וּלְדִידַהּ,ולדידה
וְנַשְּׁקֵהּ,ונשקיה
וְעַשִּׂיתִינְהוּ,ועשיתינהו
לְזֻנֵהּ,לזניה
עַשִּׂינְהוּ,עשיינהו
עַשֹּׂיִינְהוּ,עשיינהו
הַמְבַזְבֵּז,המבזבז
יְבַזְבֵּז,יבזבז
מֵחֹמֶשׁ,מחומש
לְבַזְבֵּז,לבזבז
תִּתֶּן,תתן
אֲעַשְּׂרֶנּוּ,אעשרנו
עִישּׂוּרָא,עישורא
לְעִישּׂוּרָא,לעישורא
מִתְמַעֲטוֹת,מתמעטות
וּבִזְבְּזוּ,ובזבזו
וּסְפִי,וספי
כְּתוֹרָא,כתורא
סָפֵי,ספי
וּבְתִינֹקֶת,ובתינוקת
דְּטָרְקָא,דטרקא
דְּמִשְׁלַם,דמשלם
אָסוּתֵהּ,אסותיה
מְרָרְתָּא,מררתא
דְּדַיָּה,דדיה
נִשְׁפְּיֵהּ,נשפייה
וְנַשְׁקְיֵהּ,ונשקייה
דְּטָרֵק,דטריק
וּגְמִיר,וגמיר
דִּכְחִישׁ,דכחיש
שֶׁמָּכְרָה,שמכרה
דְאוּשָׁא,דאושא
בְּכִסְתֵּהּ,בכיסתיה
שֶׁבְּיַבְנֶה,שביבנה
וּמַשִּׂיאָן,ומשיאן
וָעֹשֶׁר,ועושר
וְצִדְקָתוֹ,וצדקתו
עֹמֶדֶת,עומדת
וּמַשְׁאִילָן,ומשאילן
שֶׁבָנִים,שבנים
אֲוַשׁ,אווש
דְּשָׁבֵק,דשביק
דְּיָרְתִי,דירתי
דִּכְרִין,דכרין
דַעֲלִיָּה,דעלייה
מֵעִלּוּיָא,מעילוייא
דְאָב,דאב
בָּאָב,באב
הַמִּטַּלְטְלִין,המטלטלין
בַּנַּאי,בנאי
זוּן,זון
לִמְזוֹנֵי,למזוני
וְדוּן,ודון
מַגְבֵּינָא,מגבינא
לְאַפַּדְנַיְכוּ,לאפדנייכו
לְמֵזַן,למיזן
מִמִּטַּלְטְלֵי,ממטלטלי
מִמִּטַּלְטְלִין,ממטלטלין
רַחְמָנוּת,רחמנות
מִתַּמְרֵי,מתמרי
לְבֻדְיָא,לבודיא
לִגְזֹז,לגזוז
כְּגָזוּז,כגזוז
דִּצְרִיכָא,דצריכא
הַעֲלוּ,העלו
לַיָּתוֹם,ליתום
מִמְּקַרְקְעֵי,ממקרקעי
מִמִּטַּלְטְלִי,ממטלטלי
לִכְתֻבָּה,לכתובה
וּלְבָנוֹת,ולבנות
וְלַבָּנוֹת,ולבנות
וְלַבָּנִים,ולבנים
מִמְּטַלְטְלִי,ממטלטלי
אַחְרָאִין,אחראין
לִכְתֻבְּתִיךְ,לכתובתיך
תִּשְׁתְּבַאי,תשתבאי
אֶפְרְקִנִּךְ,אפרקינך
וְאוֹתְבִנִּךְ,ואותבינך
לְאִנְתּוּ,לאינתו
וּבְכֹהֶנֶת,ובכהנת
אַהְדְּרִנִּךְ,אהדרינך
לִמְדִינְתִּךָ,למדינתך
נִשְׁבֵּית,נשבית
לִפְדּוֹתָהּ,לפדותה
וְתִפְדֶּה,ותפדה
לָקְתָה,לקתה
לְרַפְּאוֹתָהּ,לרפאותה
תְּרַפֵּא,תרפא
מִמָּנֶה,ממנה
הִתְקַבַּלְתִּי,התקבלתי
לִשְׁטָרֵי,לשטרי
הַמְחֹרָרִין,המחוררין
וּשְׁבַח,ושבח
וְהַמְקַבֵּל,והמקבל
וּכְתֻבַּת,וכתובת
כָּתְבָה,כתבה
תְּחִלָּתָהּ,תחלתה
עָצְרוּ,עצרו
בְמִלִּים,במלים
לְפִיהֶם,לפיהם
וְלַאֲבוּהּ,ולאבוה
שֶׁתְּחִלָּתָהּ,שתחלתה
נִזְקַק,נזקק
שׂוֹכַרְתּוֹ,שוכרתו
אַלְבְּשַׁהּ,אלבשה
דִּגְנַבוּ,דגנבו
לְגֻבְרַיְהוּ,לגוברייהו
מַמְטְיָאן,ממטיאן
מְשַׁלְּחָן,משלחן
מִנַּפְשַׁיְהוּ,מנפשייהו
שְׁבוּיֵי,שבויי
כִּשְׁבוּיִין,כשבויין
גְּנוּבֵי,גנובי
לִסְטוּת,ליסטות
אַמַּלְכוּת,אמלכות
בְּמַלְכוּת,במלכות
נֶצַּר,נצר
אַלִּסְטוּת,אליסטות
לִפְדוֹתָהּ,לפדותה
שְׁבִיָּה,שבייה
הַמַּדִּיר,המדיר
וְנִשְׁבֵּית,ונשבית
פּוֹדָהּ,פודה
כְּשֶׁהִדִּירָהּ,כשהדירה
בְּנִשְׁבֵּית,בנשבית
הִדִּירָהּ,הדירה
שֶׁהִדִּירָהּ,שהדירה
בְּמַדִּיר,במדיר
שֶׁנָּדְרָה,שנדרה
וְקַיֵּם,וקיים
בְּשֶׁנִּשְׁבֵּית,בשנשבית
דִּנְדַרָה,דנדרה
דְּאַדְּרַהּ,דאדרה
מַדִּיר,מדיר
חַבִּיבִי,חביבי
הַיְּתוֹמִין,היתומין
בְּדָמֶיהָ,בדמיה
הַשְּׁבוּיִין,השבויין
דְמֵיהֶם,דמיהם
דְמֵיהֶן,דמיהן
דְּפִרְקוֹנָהּ,דפרקונה
פִּרְקוֹנָהּ,פרקונה
כִּמְזוֹנוֹת,כמזונות
נִתְרַפֵּאת,נתרפאת
מִכְּתֻבָּתָהּ,מכתובתה
כִּרְפוּאָה,כרפואה
קָרִיבֵהּ,קריביה
אִתַּת,איתת
אֵזִילוּ,איזילו
קוּצוּ,קוצו
כְּעוֹרְכֵי,כעורכי
וּמִבְּשָׂרְךָ,ומבשרך
תִתְעַלָּם,תתעלם
דְּיִהְווֹ,דיהוו
כְּתֻבְּתִיךְ,כתובתיך
חוּלָקְהוֹן,חולקהון
דְּעִם,דעם
אֲחוּהוֹן,אחוהון
נֻקְבָן,נוקבן
דְּיִהְוֹן,דיהוין
יֶהֶוְיָן,יהוין
יָתְבָן,יתבן
וּמִתַּזְנָן,ומיתזנן
מִנִּכְסַי,מנכסי
דְּתִלַּקְחָן,דתלקחן
לְגֻבְרִין,לגוברין
יָתְבָא,יתבא
וּמִתַּזְנָא,ומיתזנא
מֵגַר,מגר
אַלְמְנוּתִךְ,אלמנותיך
הַיּוֹרְשִׁין,היורשין
שֶׁיִּקְפֹּץ,שיקפוץ
וְיִכְתֹּב,ויכתוב
כִּבְנוֹ,כבנו
לֵירוֹת,לירות
וּמְתַקְּנִי,ומתקני
דְּתֵירוֹת,דתירות
לַאֲנָשִׁים,לאנשים
קָיְמָן,קיימן
דְּנַלְבְּשַׁהּ,דנלבשה
דְּקָפְצִי,דקפצי
לְעִשּׂוּר,לעישור
כְּנַחֲלָה,כנחלה
וְתִגְבֵּי,ותיגבי
תִּטְרוֹף,תטרוף
מִמְּשַׁעְבְּדִי,ממשעבדי
בְּעַבּוֹרֵי,בעבורי
אַחְסָנְתָּא,אחסנתא
מִבְּרָא,מברא
יְדִיעָא,ידיעא
לְעַשּׂוֹיֵהּ,לעשוייה
דְּעוּל,דעול
וְעַשְּׂיֵהּ,ועשייה
תְּעַשְּׂיֵהּ,תעשייה
מַעֲלַאי,מעלאי
עִשֻּׂיֵהּ,עשייה
אַכְפְּיֵהּ,אכפייה
וְעָל,ועול
מִרְתָּח,מירתח
לְנַפְשַׁאי,לנפשאי
הַדְרָנָא,הדרנא
מוֹחֶלֶת,מוחלת
אַנְסוּהָ,אנסוה
עֻכְלֵי,עוכלי
בְּעֻכְלָא,בעוכלא
כְּמוֹכֶרֶת,כמוכרת
כְּמוֹחֶלֶת,כמוחלת
דְּבַעְיַאּ,דבעיא
אַנְסַהּ,אנסה
דְּקַנְסוּהָ,דקנסוה
תָמוּשׁ,תמוש
וַאֲבִימִי,ואבימי
דִּשְׁכִיבָא,דשכיבא
קְבַר,קבר
לִכְשֶׁתִּנָּשְׂאִי,לכשתנשאי
שַׁדְיָא,שדיא
דְּיִהְוְיָן,דיהויין
דְּתִבְגְּרָן,דתבגרן
דִּבְגַר,דבגר
בְּגַר,בגר
בַּאֲרוּסָה,בארוסה
וְיִמְטֵי,וימטי
זִמְנֵיהוֹן,זמניהון
דְּאִנַּסְבָן,דאינסבן
תִּבְגְּרָן,תבגרן
יִמְטֵי,ימטי
לְאִתְנַסְבָא,לאיתנסבא
שֶׁתֵּאָרֵס,שתארס
דִּיהֶוְיָן,דיהוויין
דְאֵרוּסִין,דאירוסין
דְּתִתְּזִיל,דתיתזיל
דְּאֵירְסַהּ,דאירסה
דְּגַבְרֵי,דגברי
זְרַף,זרף
וַאֲנֻסָה,ואנסה
עוֹדָהּ,עודה
בְּבִקְתִּי,בבקתי
נִתְפַּיְּסָה,נתפייסה
כִּחֲלָה,כיחלה
וּפִרְכְּסָה,ופירכסה
הַתּוֹבַעַת,התובעת
